source,target,approximate,no map,combination,scenario,choice list
7716,0Q9F4ZZ,1,0,0,0,0
7717,0Q9G00Z,1,0,0,0,0
7717,0Q9G0ZZ,1,0,0,0,0
7717,0Q9G30Z,1,0,0,0,0
7717,0Q9G3ZZ,1,0,0,0,0
7717,0Q9G40Z,1,0,0,0,0
7717,0Q9G4ZZ,1,0,0,0,0
7717,0Q9H00Z,1,0,0,0,0
7717,0Q9H0ZZ,1,0,0,0,0
7717,0Q9H30Z,1,0,0,0,0
7717,0Q9H3ZZ,1,0,0,0,0
7717,0Q9H40Z,1,0,0,0,0
7717,0Q9H4ZZ,1,0,0,0,0
7717,0Q9J00Z,1,0,0,0,0
7717,0Q9J0ZZ,1,0,0,0,0
7717,0Q9J30Z,1,0,0,0,0
7717,0Q9J3ZZ,1,0,0,0,0
7717,0Q9J40Z,1,0,0,0,0
7717,0Q9J4ZZ,1,0,0,0,0
7717,0Q9K00Z,1,0,0,0,0
7717,0Q9K0ZZ,1,0,0,0,0
7717,0Q9K30Z,1,0,0,0,0
7717,0Q9K3ZZ,1,0,0,0,0
7717,0Q9K40Z,1,0,0,0,0
7717,0Q9K4ZZ,1,0,0,0,0
7718,0Q9L00Z,1,0,0,0,0
7718,0Q9L0ZZ,1,0,0,0,0
7718,0Q9L30Z,1,0,0,0,0
7718,0Q9L3ZZ,1,0,0,0,0
7718,0Q9L40Z,1,0,0,0,0
7718,0Q9L4ZZ,1,0,0,0,0
7718,0Q9M00Z,1,0,0,0,0
7718,0Q9M0ZZ,1,0,0,0,0
7718,0Q9M30Z,1,0,0,0,0
7718,0Q9M3ZZ,1,0,0,0,0
7718,0Q9M40Z,1,0,0,0,0
7718,0Q9M4ZZ,1,0,0,0,0
7718,0Q9N00Z,1,0,0,0,0
7718,0Q9N0ZZ,1,0,0,0,0
7718,0Q9N30Z,1,0,0,0,0
7718,0Q9N3ZZ,1,0,0,0,0
7718,0Q9N40Z,1,0,0,0,0
7718,0Q9N4ZZ,1,0,0,0,0
7718,0Q9P00Z,1,0,0,0,0
7718,0Q9P0ZZ,1,0,0,0,0
7718,0Q9P30Z,1,0,0,0,0
7718,0Q9P3ZZ,1,0,0,0,0
7718,0Q9P40Z,1,0,0,0,0
7718,0Q9P4ZZ,1,0,0,0,0
7719,0P9300Z,1,0,0,0,0
7719,0P930ZZ,1,0,0,0,0
7719,0P9330Z,1,0,0,0,0
7719,0P933ZZ,1,0,0,0,0
7719,0P9340Z,1,0,0,0,0
7719,0P934ZZ,1,0,0,0,0
7719,0P9400Z,1,0,0,0,0
7719,0P940ZZ,1,0,0,0,0
7719,0P9430Z,1,0,0,0,0
7719,0P943ZZ,1,0,0,0,0
7719,0P9440Z,1,0,0,0,0
7719,0P944ZZ,1,0,0,0,0
7719,0P9T00Z,1,0,0,0,0
7719,0P9T0ZZ,1,0,0,0,0
7719,0P9T30Z,1,0,0,0,0
7719,0P9T3ZZ,1,0,0,0,0
7719,0P9T40Z,1,0,0,0,0
7719,0P9T4ZZ,1,0,0,0,0
7719,0P9V00Z,1,0,0,0,0
7719,0P9V0ZZ,1,0,0,0,0
7719,0P9V30Z,1,0,0,0,0
7719,0P9V3ZZ,1,0,0,0,0
7719,0P9V40Z,1,0,0,0,0
7719,0P9V4ZZ,1,0,0,0,0
7719,0Q9000Z,1,0,0,0,0
7719,0Q900ZZ,1,0,0,0,0
7719,0Q9030Z,1,0,0,0,0
7719,0Q903ZZ,1,0,0,0,0
7719,0Q9040Z,1,0,0,0,0
7719,0Q904ZZ,1,0,0,0,0
7719,0Q9200Z,1,0,0,0,0
7719,0Q920ZZ,1,0,0,0,0
7719,0Q9230Z,1,0,0,0,0
7719,0Q923ZZ,1,0,0,0,0
7719,0Q9240Z,1,0,0,0,0
7719,0Q924ZZ,1,0,0,0,0
7719,0Q9300Z,1,0,0,0,0
7719,0Q930ZZ,1,0,0,0,0
7719,0Q9330Z,1,0,0,0,0
7719,0Q933ZZ,1,0,0,0,0
7719,0Q9340Z,1,0,0,0,0
7719,0Q934ZZ,1,0,0,0,0
7719,0Q9Q00Z,1,0,0,0,0
7719,0Q9Q0ZZ,1,0,0,0,0
7719,0Q9Q30Z,1,0,0,0,0
7719,0Q9Q3ZZ,1,0,0,0,0
7719,0Q9Q40Z,1,0,0,0,0
7719,0Q9Q4ZZ,1,0,0,0,0
7719,0Q9R00Z,1,0,0,0,0
7719,0Q9R0ZZ,1,0,0,0,0
7719,0Q9R30Z,1,0,0,0,0
7719,0Q9R3ZZ,1,0,0,0,0
7719,0Q9R40Z,1,0,0,0,0
7719,0Q9R4ZZ,1,0,0,0,0
7720,0P800ZZ,1,0,0,0,0
7720,0P803ZZ,1,0,0,0,0
7720,0P804ZZ,1,0,0,0,0
7720,0P810ZZ,1,0,0,0,0
7720,0P813ZZ,1,0,0,0,0
7720,0P814ZZ,1,0,0,0,0
7720,0P820ZZ,1,0,0,0,0
7720,0P823ZZ,1,0,0,0,0
7720,0P824ZZ,1,0,0,0,0
7720,0P830ZZ,1,0,0,0,0
7720,0P833ZZ,1,0,0,0,0
7720,0P834ZZ,1,0,0,0,0
7720,0P840ZZ,1,0,0,0,0
7720,0P843ZZ,1,0,0,0,0
7720,0P844ZZ,1,0,0,0,0
7720,0P850ZZ,1,0,0,0,0
7720,0P853ZZ,1,0,0,0,0
7720,0P854ZZ,1,0,0,0,0
7720,0P860ZZ,1,0,0,0,0
7720,0P863ZZ,1,0,0,0,0
7720,0P864ZZ,1,0,0,0,0
7720,0P890ZZ,1,0,0,0,0
7720,0P893ZZ,1,0,0,0,0
7720,0P894ZZ,1,0,0,0,0
7720,0P8B0ZZ,1,0,0,0,0
7720,0P8B3ZZ,1,0,0,0,0
7720,0P8B4ZZ,1,0,0,0,0
7720,0P8C0ZZ,1,0,0,0,0
7720,0P8C3ZZ,1,0,0,0,0
7720,0P8C4ZZ,1,0,0,0,0
7720,0P8D0ZZ,1,0,0,0,0
7720,0P8D3ZZ,1,0,0,0,0
7720,0P8D4ZZ,1,0,0,0,0
7720,0P8F0ZZ,1,0,0,0,0
7720,0P8F3ZZ,1,0,0,0,0
7720,0P8F4ZZ,1,0,0,0,0
7720,0P8G0ZZ,1,0,0,0,0
7720,0P8G3ZZ,1,0,0,0,0
7720,0P8G4ZZ,1,0,0,0,0
7720,0P8H0ZZ,1,0,0,0,0
7720,0P8H3ZZ,1,0,0,0,0
7720,0P8H4ZZ,1,0,0,0,0
7720,0P8J0ZZ,1,0,0,0,0
7720,0P8J3ZZ,1,0,0,0,0
7720,0P8J4ZZ,1,0,0,0,0
7720,0P8K0ZZ,1,0,0,0,0
7720,0P8K3ZZ,1,0,0,0,0
7720,0P8K4ZZ,1,0,0,0,0
7720,0P8L0ZZ,1,0,0,0,0
7720,0P8L3ZZ,1,0,0,0,0
7720,0P8L4ZZ,1,0,0,0,0
7720,0P8M0ZZ,1,0,0,0,0
7720,0P8M3ZZ,1,0,0,0,0
7720,0P8M4ZZ,1,0,0,0,0
7720,0P8N0ZZ,1,0,0,0,0
7720,0P8N3ZZ,1,0,0,0,0
7720,0P8N4ZZ,1,0,0,0,0
7720,0P8P0ZZ,1,0,0,0,0
7720,0P8P3ZZ,1,0,0,0,0
7720,0P8P4ZZ,1,0,0,0,0
7720,0P8Q0ZZ,1,0,0,0,0
7720,0P8Q3ZZ,1,0,0,0,0
7720,0P8Q4ZZ,1,0,0,0,0
7720,0P8T0ZZ,1,0,0,0,0
7720,0P8T3ZZ,1,0,0,0,0
7720,0P8T4ZZ,1,0,0,0,0
7720,0P8V0ZZ,1,0,0,0,0
7720,0P8V3ZZ,1,0,0,0,0
7720,0P8V4ZZ,1,0,0,0,0
7720,0Q800ZZ,1,0,0,0,0
7720,0Q803ZZ,1,0,0,0,0
7720,0Q804ZZ,1,0,0,0,0
7720,0Q820ZZ,1,0,0,0,0
7720,0Q823ZZ,1,0,0,0,0
7720,0Q824ZZ,1,0,0,0,0
7720,0Q830ZZ,1,0,0,0,0
7720,0Q833ZZ,1,0,0,0,0
7720,0Q834ZZ,1,0,0,0,0
7720,0Q860ZZ,1,0,0,0,0
7720,0Q863ZZ,1,0,0,0,0
7720,0Q864ZZ,1,0,0,0,0
7720,0Q870ZZ,1,0,0,0,0
7720,0Q873ZZ,1,0,0,0,0
7720,0Q874ZZ,1,0,0,0,0
7720,0Q880ZZ,1,0,0,0,0
7720,0Q883ZZ,1,0,0,0,0
7720,0Q884ZZ,1,0,0,0,0
7720,0Q890ZZ,1,0,0,0,0
7720,0Q893ZZ,1,0,0,0,0
7720,0Q894ZZ,1,0,0,0,0
7720,0Q8B0ZZ,1,0,0,0,0
7720,0Q8B3ZZ,1,0,0,0,0
7720,0Q8B4ZZ,1,0,0,0,0
7720,0Q8C0ZZ,1,0,0,0,0
7720,0Q8C3ZZ,1,0,0,0,0
7720,0Q8C4ZZ,1,0,0,0,0
7720,0Q8D0ZZ,1,0,0,0,0
7720,0Q8D3ZZ,1,0,0,0,0
7720,0Q8D4ZZ,1,0,0,0,0
7720,0Q8F0ZZ,1,0,0,0,0
7720,0Q8F3ZZ,1,0,0,0,0
7720,0Q8F4ZZ,1,0,0,0,0
7720,0Q8G0ZZ,1,0,0,0,0
7720,0Q8G3ZZ,1,0,0,0,0
7720,0Q8G4ZZ,1,0,0,0,0
7720,0Q8H0ZZ,1,0,0,0,0
7720,0Q8H3ZZ,1,0,0,0,0
7720,0Q8H4ZZ,1,0,0,0,0
7720,0Q8J0ZZ,1,0,0,0,0
7720,0Q8J3ZZ,1,0,0,0,0
7720,0Q8J4ZZ,1,0,0,0,0
7720,0Q8K0ZZ,1,0,0,0,0
7720,0Q8K3ZZ,1,0,0,0,0
7720,0Q8K4ZZ,1,0,0,0,0
7720,0Q8L0ZZ,1,0,0,0,0
7720,0Q8L3ZZ,1,0,0,0,0
7720,0Q8L4ZZ,1,0,0,0,0
7720,0Q8M0ZZ,1,0,0,0,0
7720,0Q8M3ZZ,1,0,0,0,0
7720,0Q8M4ZZ,1,0,0,0,0
7720,0Q8N0ZZ,1,0,0,0,0
7720,0Q8N3ZZ,1,0,0,0,0
7720,0Q8N4ZZ,1,0,0,0,0
7720,0Q8P0ZZ,1,0,0,0,0
7720,0Q8P3ZZ,1,0,0,0,0
7720,0Q8P4ZZ,1,0,0,0,0
7720,0Q8Q0ZZ,1,0,0,0,0
7720,0Q8Q3ZZ,1,0,0,0,0
7720,0Q8Q4ZZ,1,0,0,0,0
7720,0Q8R0ZZ,1,0,0,0,0
7720,0Q8R3ZZ,1,0,0,0,0
7720,0Q8R4ZZ,1,0,0,0,0
7721,0P800ZZ,1,0,0,0,0
7721,0P803ZZ,1,0,0,0,0
7721,0P804ZZ,1,0,0,0,0
7721,0P810ZZ,1,0,0,0,0
7721,0P813ZZ,1,0,0,0,0
7721,0P814ZZ,1,0,0,0,0
7721,0P820ZZ,1,0,0,0,0
7721,0P823ZZ,1,0,0,0,0
7721,0P824ZZ,1,0,0,0,0
7721,0P850ZZ,1,0,0,0,0
7721,0P853ZZ,1,0,0,0,0
7721,0P854ZZ,1,0,0,0,0
7721,0P860ZZ,1,0,0,0,0
7721,0P863ZZ,1,0,0,0,0
7721,0P864ZZ,1,0,0,0,0
7721,0P890ZZ,1,0,0,0,0
7721,0P893ZZ,1,0,0,0,0
7721,0P894ZZ,1,0,0,0,0
7721,0P8B0ZZ,1,0,0,0,0
7721,0P8B3ZZ,1,0,0,0,0
7721,0P8B4ZZ,1,0,0,0,0
7722,0P8C0ZZ,1,0,0,0,0
7722,0P8C3ZZ,1,0,0,0,0
7722,0P8C4ZZ,1,0,0,0,0
7722,0P8D0ZZ,1,0,0,0,0
7722,0P8D3ZZ,1,0,0,0,0
7722,0P8D4ZZ,1,0,0,0,0
7722,0P8F0ZZ,1,0,0,0,0
7722,0P8F3ZZ,1,0,0,0,0
7722,0P8F4ZZ,1,0,0,0,0
7722,0P8G0ZZ,1,0,0,0,0
7722,0P8G3ZZ,1,0,0,0,0
7722,0P8G4ZZ,1,0,0,0,0
7723,0P8H0ZZ,1,0,0,0,0
7723,0P8H3ZZ,1,0,0,0,0
7723,0P8H4ZZ,1,0,0,0,0
7723,0P8J0ZZ,1,0,0,0,0
7723,0P8J3ZZ,1,0,0,0,0
7723,0P8J4ZZ,1,0,0,0,0
7723,0P8K0ZZ,1,0,0,0,0
7723,0P8K3ZZ,1,0,0,0,0
7723,0P8K4ZZ,1,0,0,0,0
7723,0P8L0ZZ,1,0,0,0,0
7723,0P8L3ZZ,1,0,0,0,0
7723,0P8L4ZZ,1,0,0,0,0
7724,0P8M0ZZ,1,0,0,0,0
7724,0P8M3ZZ,1,0,0,0,0
7724,0P8M4ZZ,1,0,0,0,0
7724,0P8N0ZZ,1,0,0,0,0
7724,0P8N3ZZ,1,0,0,0,0
7724,0P8N4ZZ,1,0,0,0,0
7724,0P8P0ZZ,1,0,0,0,0
7724,0P8P3ZZ,1,0,0,0,0
7724,0P8P4ZZ,1,0,0,0,0
7724,0P8Q0ZZ,1,0,0,0,0
7724,0P8Q3ZZ,1,0,0,0,0
7724,0P8Q4ZZ,1,0,0,0,0
7725,0Q860ZZ,1,0,0,0,0
7725,0Q863ZZ,1,0,0,0,0
7725,0Q864ZZ,1,0,0,0,0
7725,0Q870ZZ,1,0,0,0,0
7725,0Q873ZZ,1,0,0,0,0
7725,0Q874ZZ,1,0,0,0,0
7725,0Q880ZZ,1,0,0,0,0
7725,0Q883ZZ,1,0,0,0,0
7725,0Q884ZZ,1,0,0,0,0
7725,0Q890ZZ,1,0,0,0,0
7725,0Q893ZZ,1,0,0,0,0
7725,0Q894ZZ,1,0,0,0,0
7725,0Q8B0ZZ,1,0,0,0,0
7725,0Q8B3ZZ,1,0,0,0,0
7725,0Q8B4ZZ,1,0,0,0,0
7725,0Q8C0ZZ,1,0,0,0,0
7725,0Q8C3ZZ,1,0,0,0,0
7725,0Q8C4ZZ,1,0,0,0,0
7726,0Q8D0ZZ,1,0,0,0,0
7726,0Q8D3ZZ,1,0,0,0,0
7726,0Q8D4ZZ,1,0,0,0,0
7726,0Q8F0ZZ,1,0,0,0,0
7726,0Q8F3ZZ,1,0,0,0,0
7726,0Q8F4ZZ,1,0,0,0,0
7727,0Q8G0ZZ,1,0,0,0,0
7727,0Q8G3ZZ,1,0,0,0,0
7727,0Q8G4ZZ,1,0,0,0,0
7727,0Q8H0ZZ,1,0,0,0,0
7727,0Q8H3ZZ,1,0,0,0,0
7727,0Q8H4ZZ,1,0,0,0,0
7727,0Q8J0ZZ,1,0,0,0,0
7727,0Q8J3ZZ,1,0,0,0,0
7727,0Q8J4ZZ,1,0,0,0,0
7727,0Q8K0ZZ,1,0,0,0,0
7727,0Q8K3ZZ,1,0,0,0,0
7727,0Q8K4ZZ,1,0,0,0,0
7728,0Q8L0ZZ,1,0,0,0,0
7728,0Q8L3ZZ,1,0,0,0,0
7728,0Q8L4ZZ,1,0,0,0,0
7728,0Q8M0ZZ,1,0,0,0,0
7728,0Q8M3ZZ,1,0,0,0,0
7728,0Q8M4ZZ,1,0,0,0,0
7728,0Q8N0ZZ,1,0,0,0,0
7728,0Q8N3ZZ,1,0,0,0,0
7728,0Q8N4ZZ,1,0,0,0,0
7728,0Q8P0ZZ,1,0,0,0,0
7728,0Q8P3ZZ,1,0,0,0,0
7728,0Q8P4ZZ,1,0,0,0,0
7729,0P830ZZ,1,0,0,0,0
7729,0P833ZZ,1,0,0,0,0
7729,0P834ZZ,1,0,0,0,0
7729,0P840ZZ,1,0,0,0,0
7729,0P843ZZ,1,0,0,0,0
7729,0P844ZZ,1,0,0,0,0
7729,0P8T0ZZ,1,0,0,0,0
7729,0P8T3ZZ,1,0,0,0,0
7729,0P8T4ZZ,1,0,0,0,0
7729,0P8V0ZZ,1,0,0,0,0
7729,0P8V3ZZ,1,0,0,0,0
7729,0P8V4ZZ,1,0,0,0,0
7729,0Q800ZZ,1,0,0,0,0
7729,0Q803ZZ,1,0,0,0,0
7729,0Q804ZZ,1,0,0,0,0
7729,0Q820ZZ,1,0,0,0,0
7729,0Q823ZZ,1,0,0,0,0
7729,0Q824ZZ,1,0,0,0,0
7729,0Q830ZZ,1,0,0,0,0
7729,0Q833ZZ,1,0,0,0,0
7729,0Q834ZZ,1,0,0,0,0
7729,0Q8Q0ZZ,1,0,0,0,0
7729,0Q8Q3ZZ,1,0,0,0,0
7729,0Q8Q4ZZ,1,0,0,0,0
7729,0Q8R0ZZ,1,0,0,0,0
7729,0Q8R3ZZ,1,0,0,0,0
7729,0Q8R4ZZ,1,0,0,0,0
7730,0P800ZZ,1,0,0,0,0
7730,0P803ZZ,1,0,0,0,0
7730,0P804ZZ,1,0,0,0,0
7730,0P810ZZ,1,0,0,0,0
7730,0P813ZZ,1,0,0,0,0
7730,0P814ZZ,1,0,0,0,0
7730,0P820ZZ,1,0,0,0,0
7730,0P823ZZ,1,0,0,0,0
7730,0P824ZZ,1,0,0,0,0
7730,0P830ZZ,1,0,0,0,0
7730,0P833ZZ,1,0,0,0,0
7730,0P834ZZ,1,0,0,0,0
7730,0P840ZZ,1,0,0,0,0
7730,0P843ZZ,1,0,0,0,0
7730,0P844ZZ,1,0,0,0,0
7730,0P850ZZ,1,0,0,0,0
7730,0P853ZZ,1,0,0,0,0
7730,0P854ZZ,1,0,0,0,0
7730,0P860ZZ,1,0,0,0,0
7730,0P863ZZ,1,0,0,0,0
7730,0P864ZZ,1,0,0,0,0
7730,0P890ZZ,1,0,0,0,0
7730,0P893ZZ,1,0,0,0,0
7730,0P894ZZ,1,0,0,0,0
7730,0P8B0ZZ,1,0,0,0,0
7730,0P8B3ZZ,1,0,0,0,0
7730,0P8B4ZZ,1,0,0,0,0
7730,0P8C0ZZ,1,0,0,0,0
7730,0P8C3ZZ,1,0,0,0,0
7730,0P8C4ZZ,1,0,0,0,0
7730,0P8D0ZZ,1,0,0,0,0
7730,0P8D3ZZ,1,0,0,0,0
7730,0P8D4ZZ,1,0,0,0,0
7730,0P8F0ZZ,1,0,0,0,0
7730,0P8F3ZZ,1,0,0,0,0
7730,0P8F4ZZ,1,0,0,0,0
7730,0P8G0ZZ,1,0,0,0,0
7730,0P8G3ZZ,1,0,0,0,0
7730,0P8G4ZZ,1,0,0,0,0
7730,0P8H0ZZ,1,0,0,0,0
7730,0P8H3ZZ,1,0,0,0,0
7730,0P8H4ZZ,1,0,0,0,0
7730,0P8J0ZZ,1,0,0,0,0
7730,0P8J3ZZ,1,0,0,0,0
7730,0P8J4ZZ,1,0,0,0,0
7730,0P8K0ZZ,1,0,0,0,0
7730,0P8K3ZZ,1,0,0,0,0
7730,0P8K4ZZ,1,0,0,0,0
7730,0P8L0ZZ,1,0,0,0,0
7730,0P8L3ZZ,1,0,0,0,0
7730,0P8L4ZZ,1,0,0,0,0
7730,0P8M0ZZ,1,0,0,0,0
7730,0P8M3ZZ,1,0,0,0,0
7730,0P8M4ZZ,1,0,0,0,0
7730,0P8N0ZZ,1,0,0,0,0
7730,0P8N3ZZ,1,0,0,0,0
7730,0P8N4ZZ,1,0,0,0,0
7730,0P8P0ZZ,1,0,0,0,0
7730,0P8P3ZZ,1,0,0,0,0
7730,0P8P4ZZ,1,0,0,0,0
7730,0P8Q0ZZ,1,0,0,0,0
7730,0P8Q3ZZ,1,0,0,0,0
7730,0P8Q4ZZ,1,0,0,0,0
7730,0P8T0ZZ,1,0,0,0,0
7730,0P8T3ZZ,1,0,0,0,0
7730,0P8T4ZZ,1,0,0,0,0
7730,0P8V0ZZ,1,0,0,0,0
7730,0P8V3ZZ,1,0,0,0,0
7730,0P8V4ZZ,1,0,0,0,0
7730,0Q800ZZ,1,0,0,0,0
7730,0Q803ZZ,1,0,0,0,0
7730,0Q804ZZ,1,0,0,0,0
7730,0Q820ZZ,1,0,0,0,0
7730,0Q823ZZ,1,0,0,0,0
7730,0Q824ZZ,1,0,0,0,0
7730,0Q830ZZ,1,0,0,0,0
7730,0Q833ZZ,1,0,0,0,0
7730,0Q834ZZ,1,0,0,0,0
7730,0Q860ZZ,1,0,0,0,0
7730,0Q863ZZ,1,0,0,0,0
7730,0Q864ZZ,1,0,0,0,0
7730,0Q870ZZ,1,0,0,0,0
7730,0Q873ZZ,1,0,0,0,0
7730,0Q874ZZ,1,0,0,0,0
7730,0Q880ZZ,1,0,0,0,0
7730,0Q883ZZ,1,0,0,0,0
7730,0Q884ZZ,1,0,0,0,0
7730,0Q890ZZ,1,0,0,0,0
7730,0Q893ZZ,1,0,0,0,0
7730,0Q894ZZ,1,0,0,0,0
7730,0Q8B0ZZ,1,0,0,0,0
7730,0Q8B3ZZ,1,0,0,0,0
7730,0Q8B4ZZ,1,0,0,0,0
7730,0Q8C0ZZ,1,0,0,0,0
7730,0Q8C3ZZ,1,0,0,0,0
7730,0Q8C4ZZ,1,0,0,0,0
7730,0Q8D0ZZ,1,0,0,0,0
7730,0Q8D3ZZ,1,0,0,0,0
7730,0Q8D4ZZ,1,0,0,0,0
7730,0Q8F0ZZ,1,0,0,0,0
7730,0Q8F3ZZ,1,0,0,0,0
7730,0Q8F4ZZ,1,0,0,0,0
7730,0Q8G0ZZ,1,0,0,0,0
7730,0Q8G3ZZ,1,0,0,0,0
7730,0Q8G4ZZ,1,0,0,0,0
7730,0Q8H0ZZ,1,0,0,0,0
7730,0Q8H3ZZ,1,0,0,0,0
7730,0Q8H4ZZ,1,0,0,0,0
7730,0Q8J0ZZ,1,0,0,0,0
7730,0Q8J3ZZ,1,0,0,0,0
7730,0Q8J4ZZ,1,0,0,0,0
7730,0Q8K0ZZ,1,0,0,0,0
7730,0Q8K3ZZ,1,0,0,0,0
7730,0Q8K4ZZ,1,0,0,0,0
7730,0Q8L0ZZ,1,0,0,0,0
7730,0Q8L3ZZ,1,0,0,0,0
7730,0Q8L4ZZ,1,0,0,0,0
7730,0Q8M0ZZ,1,0,0,0,0
7730,0Q8M3ZZ,1,0,0,0,0
7730,0Q8M4ZZ,1,0,0,0,0
7730,0Q8N0ZZ,1,0,0,0,0
7730,0Q8N3ZZ,1,0,0,0,0
7730,0Q8N4ZZ,1,0,0,0,0
7730,0Q8P0ZZ,1,0,0,0,0
7730,0Q8P3ZZ,1,0,0,0,0
7730,0Q8P4ZZ,1,0,0,0,0
7730,0Q8Q0ZZ,1,0,0,0,0
7730,0Q8Q3ZZ,1,0,0,0,0
7730,0Q8Q4ZZ,1,0,0,0,0
7730,0Q8R0ZZ,1,0,0,0,0
7730,0Q8R3ZZ,1,0,0,0,0
7730,0Q8R4ZZ,1,0,0,0,0
7731,0P800ZZ,1,0,0,0,0
7731,0P803ZZ,1,0,0,0,0
7731,0P804ZZ,1,0,0,0,0
7731,0P810ZZ,1,0,0,0,0
7731,0P813ZZ,1,0,0,0,0
7731,0P814ZZ,1,0,0,0,0
7731,0P820ZZ,1,0,0,0,0
7731,0P823ZZ,1,0,0,0,0
7731,0P824ZZ,1,0,0,0,0
7731,0P850ZZ,1,0,0,0,0
7731,0P853ZZ,1,0,0,0,0
7731,0P854ZZ,1,0,0,0,0
7731,0P860ZZ,1,0,0,0,0
7731,0P863ZZ,1,0,0,0,0
7731,0P864ZZ,1,0,0,0,0
7731,0P890ZZ,1,0,0,0,0
7731,0P893ZZ,1,0,0,0,0
7731,0P894ZZ,1,0,0,0,0
7731,0P8B0ZZ,1,0,0,0,0
7731,0P8B3ZZ,1,0,0,0,0
7731,0P8B4ZZ,1,0,0,0,0
7732,0P8C0ZZ,1,0,0,0,0
7732,0P8C3ZZ,1,0,0,0,0
7732,0P8C4ZZ,1,0,0,0,0
7732,0P8D0ZZ,1,0,0,0,0
7732,0P8D3ZZ,1,0,0,0,0
7732,0P8D4ZZ,1,0,0,0,0
7732,0P8F0ZZ,1,0,0,0,0
7732,0P8F3ZZ,1,0,0,0,0
7732,0P8F4ZZ,1,0,0,0,0
7732,0P8G0ZZ,1,0,0,0,0
7732,0P8G3ZZ,1,0,0,0,0
7732,0P8G4ZZ,1,0,0,0,0
7733,0P8H0ZZ,1,0,0,0,0
7733,0P8H3ZZ,1,0,0,0,0
7733,0P8H4ZZ,1,0,0,0,0
7733,0P8J0ZZ,1,0,0,0,0
7733,0P8J3ZZ,1,0,0,0,0
7733,0P8J4ZZ,1,0,0,0,0
7733,0P8K0ZZ,1,0,0,0,0
7733,0P8K3ZZ,1,0,0,0,0
7733,0P8K4ZZ,1,0,0,0,0
7733,0P8L0ZZ,1,0,0,0,0
7733,0P8L3ZZ,1,0,0,0,0
7733,0P8L4ZZ,1,0,0,0,0
7734,0P8M0ZZ,1,0,0,0,0
7734,0P8M3ZZ,1,0,0,0,0
7734,0P8M4ZZ,1,0,0,0,0
7734,0P8N0ZZ,1,0,0,0,0
7734,0P8N3ZZ,1,0,0,0,0
7734,0P8N4ZZ,1,0,0,0,0
7734,0P8P0ZZ,1,0,0,0,0
7734,0P8P3ZZ,1,0,0,0,0
7734,0P8P4ZZ,1,0,0,0,0
7734,0P8Q0ZZ,1,0,0,0,0
7734,0P8Q3ZZ,1,0,0,0,0
7734,0P8Q4ZZ,1,0,0,0,0
7735,0Q860ZZ,1,0,0,0,0
7735,0Q863ZZ,1,0,0,0,0
7735,0Q864ZZ,1,0,0,0,0
7735,0Q870ZZ,1,0,0,0,0
7735,0Q873ZZ,1,0,0,0,0
7735,0Q874ZZ,1,0,0,0,0
7735,0Q880ZZ,1,0,0,0,0
7735,0Q883ZZ,1,0,0,0,0
7735,0Q884ZZ,1,0,0,0,0
7735,0Q890ZZ,1,0,0,0,0
7735,0Q893ZZ,1,0,0,0,0
7735,0Q894ZZ,1,0,0,0,0
7735,0Q8B0ZZ,1,0,0,0,0
7735,0Q8B3ZZ,1,0,0,0,0
7735,0Q8B4ZZ,1,0,0,0,0
7735,0Q8C0ZZ,1,0,0,0,0
7735,0Q8C3ZZ,1,0,0,0,0
7735,0Q8C4ZZ,1,0,0,0,0
7736,0Q8D0ZZ,1,0,0,0,0
7736,0Q8D3ZZ,1,0,0,0,0
7736,0Q8D4ZZ,1,0,0,0,0
7736,0Q8F0ZZ,1,0,0,0,0
7736,0Q8F3ZZ,1,0,0,0,0
7736,0Q8F4ZZ,1,0,0,0,0
7737,0Q8G0ZZ,1,0,0,0,0
7737,0Q8G3ZZ,1,0,0,0,0
7737,0Q8G4ZZ,1,0,0,0,0
7737,0Q8H0ZZ,1,0,0,0,0
7737,0Q8H3ZZ,1,0,0,0,0
7737,0Q8H4ZZ,1,0,0,0,0
7737,0Q8J0ZZ,1,0,0,0,0
7737,0Q8J3ZZ,1,0,0,0,0
7737,0Q8J4ZZ,1,0,0,0,0
7737,0Q8K0ZZ,1,0,0,0,0
7737,0Q8K3ZZ,1,0,0,0,0
7737,0Q8K4ZZ,1,0,0,0,0
7738,0Q8L0ZZ,1,0,0,0,0
7738,0Q8L3ZZ,1,0,0,0,0
7738,0Q8L4ZZ,1,0,0,0,0
7738,0Q8M0ZZ,1,0,0,0,0
7738,0Q8M3ZZ,1,0,0,0,0
7738,0Q8M4ZZ,1,0,0,0,0
7738,0Q8N0ZZ,1,0,0,0,0
7738,0Q8N3ZZ,1,0,0,0,0
7738,0Q8N4ZZ,1,0,0,0,0
7738,0Q8P0ZZ,1,0,0,0,0
7738,0Q8P3ZZ,1,0,0,0,0
7738,0Q8P4ZZ,1,0,0,0,0
7739,0P830ZZ,1,0,0,0,0
7739,0P833ZZ,1,0,0,0,0
7739,0P834ZZ,1,0,0,0,0
7739,0P840ZZ,1,0,0,0,0
7739,0P843ZZ,1,0,0,0,0
7739,0P844ZZ,1,0,0,0,0
7739,0P8T0ZZ,1,0,0,0,0
7739,0P8T3ZZ,1,0,0,0,0
7739,0P8T4ZZ,1,0,0,0,0
7739,0P8V0ZZ,1,0,0,0,0
